,Unnamed: 0,magnetogram,T_REC,region_type,region_no,label
46215,46215,/SUM35/D670945504/S00000/magnetogram.fits,2015-01-28 16:00:00,harp,5107,True
46415,46415,/SUM63/D673058260/S00000/magnetogram.fits,2015-02-03 11:12:00,harp,5114,False
33558,33558,/SUM87/D1044759538/S00000/magnetogram.fits,2014-01-11 16:00:00,harp,3608,False
15307,15307,/SUM95/D1044552493/S00000/magnetogram.fits,2012-06-02 01:36:00,harp,1727,False
6415,6415,/SUM96/D1044104382/S00000/magnetogram.fits,2011-08-25 01:36:00,harp,805,False
34332,34332,/SUM45/D541875716/S00000/magnetogram.fits,2014-02-04 19:12:00,harp,3686,True
37997,37997,/SUM22/D587631282/S00000/magnetogram.fits,2014-06-11 14:24:00,harp,4197,True
60130,60130,/SUM85/D998610049/S00000/magnetogram.fits,2016-07-15 12:48:00,harp,6662,False
55650,55650,/SUM74/D769332143/S00000/magnetogram.fits,2015-11-09 03:12:00,harp,6078,True
1741,1741,/SUM93/D1043508665/S00000/magnetogram.fits,2011-03-02 20:48:00,harp,392,False
27248,27248,/SUM86/D1042669552/S00000/magnetogram.fits,2013-08-09 08:00:00,harp,3032,False
55617,55617,/SUM82/D770515932/S00000/magnetogram.fits,2015-11-13 04:48:00,harp,6075,False
23090,23090,/SUM90/D1043242741/S00000/magnetogram.fits,2013-04-07 19:12:00,harp,2599,False
23846,23846,/SUM11/D504926453/S00000/magnetogram.fits,2013-04-26 17:36:00,harp,2677,False
41556,41556,/SUM16/D640105066/S00000/magnetogram.fits,2014-10-30 14:24:00,harp,4748,False
66320,66320,/SUM97/D1101520947/S00000/magnetogram.fits,2018-09-12 08:00:00,harp,7305,False
5539,5539,/SUM89/D1042966623/S00000/magnetogram.fits,2011-07-28 00:00:00,harp,748,False
59700,59700,/SUM85/D997317615/S00000/magnetogram.fits,2016-06-13 19:12:00,harp,6617,False
13946,13946,/SUM97/D1042701516/S00000/magnetogram.fits,2012-05-08 12:48:00,harp,1638,True
48365,48365,/SUM15/D694882599/S00000/magnetogram.fits,2015-03-30 22:24:00,harp,5387,False
25006,25006,/SUM97/D1039081115/S00000/magnetogram.fits,2013-06-05 03:12:00,harp,2790,True
60412,60412,/SUM94/D998623177/S00000/magnetogram.fits,2016-07-20 12:48:00,harp,6670,True
8514,8514,/SUM86/D1040309324/S00000/magnetogram.fits,2011-11-03 11:12:00,harp,1016,False
35973,35973,/SUM17/D565934755/S00000/magnetogram.fits,2014-04-15 20:48:00,harp,3985,False
30689,30689,/SUM84/D1040168665/S00000/magnetogram.fits,2013-11-09 19:12:00,harp,3341,True
34323,34323,/SUM52/D541845050/S00000/magnetogram.fits,2014-02-04 03:12:00,harp,3686,True
54937,54937,/SUM75/D762283505/S00000/magnetogram.fits,2015-10-15 12:48:00,harp,6010,False
61418,61418,/SUM88/D1006885605/S00000/magnetogram.fits,2016-10-09 16:00:00,harp,6794,False
15788,15788,/SUM93/D1037804354/S00000/magnetogram.fits,2012-07-04 14:24:00,harp,1806,True
15852,15852,/SUM98/D1037954606/S00000/magnetogram.fits,2012-07-05 14:24:00,harp,1807,True
38105,38105,/SUM93/D1044948551/S00000/magnetogram.fits,2014-06-09 22:24:00,harp,4201,False
34610,34610,/SUM68/D542162575/S00000/magnetogram.fits,2014-02-08 12:48:00,harp,3711,False
68878,68878,/SUM17/D1351657605/S00000/magnetogram.fits,2020-11-07 11:12:00,harp,7466,False
34331,34331,/SUM22/D670191711/D541869083/S00000/magnetogram.fits,2014-02-04 17:36:00,harp,3686,True
5619,5619,/SUM90/D1043103668/S00000/magnetogram.fits,2011-08-04 03:12:00,harp,750,True
46510,46510,/SUM5/D675270499/S00000/magnetogram.fits,2015-02-09 16:00:00,harp,5144,True
28942,28942,/SUM84/D1038037945/S00000/magnetogram.fits,2013-10-04 22:24:00,harp,3246,False
23152,23152,/SUM85/D1043368751/S00000/magnetogram.fits,2013-04-09 22:24:00,harp,2605,False
25116,25116,/SUM98/D1039232133/S00000/magnetogram.fits,2013-05-31 17:36:00,harp,2812,False
33630,33630,/SUM89/D1044823150/S00000/magnetogram.fits,2014-01-13 19:12:00,harp,3610,False
24095,24095,/SUM92/D1037446954/S00000/magnetogram.fits,2013-05-01 16:00:00,harp,2693,True
46217,46217,/SUM53/D671728457/S00000/magnetogram.fits,2015-01-30 01:36:00,harp,5107,True
51544,51544,/SUM76/D724328196/S00000/magnetogram.fits,2015-06-20 12:48:00,harp,5692,True
57084,57084,/SUM76/D787897759/S00000/magnetogram.fits,2016-01-11 19:12:00,harp,6258,False
40842,40842,/SUM10/D635180975/S00000/magnetogram.fits,2014-10-23 04:48:00,harp,4698,True
47263,47263,/SUM63/D688305429/S00000/magnetogram.fits,2015-03-13 19:12:00,harp,5298,True
14149,14149,/SUM94/D1043012476/S00000/magnetogram.fits,2012-05-13 16:00:00,harp,1651,False
40894,40894,/SUM95/D1115026346/D636243628/S00000/magnetogram.fits,2014-10-26 22:24:00,harp,4698,True
13681,13681,/SUM92/D1042004689/S00000/magnetogram.fits,2012-04-26 20:48:00,harp,1603,True
34378,34378,/SUM42/D542046547/S00000/magnetogram.fits,2014-02-01 08:00:00,harp,3688,True
5672,5672,/SUM88/D1043240928/S00000/magnetogram.fits,2011-08-02 06:24:00,harp,753,True
15751,15751,/SUM86/D1037773941/S00000/magnetogram.fits,2012-06-30 09:36:00,harp,1806,True
1781,1781,/SUM94/D1043632374/S00000/magnetogram.fits,2011-03-07 00:00:00,harp,393,True
46185,46185,/SUM7/D669908535/S00000/magnetogram.fits,2015-01-25 20:48:00,harp,5107,True
26681,26681,/SUM98/D1041973121/S00000/magnetogram.fits,2013-08-02 06:24:00,harp,2999,False
5438,5438,/SUM99/D1042830894/S00000/magnetogram.fits,2011-07-27 12:48:00,harp,746,True
30104,30104,/SUM93/D1039373865/S00000/magnetogram.fits,2013-10-28 01:36:00,harp,3311,True
52930,52930,/SUM75/D741262783/S00000/magnetogram.fits,2015-08-09 16:00:00,harp,5831,False
5294,5294,/SUM88/D1042709326/S00000/magnetogram.fits,2011-07-25 04:48:00,harp,740,False
53433,53433,/SUM81/D745849038/S00000/magnetogram.fits,2015-08-23 20:48:00,harp,5885,True
10730,10730,/SUM86/D1044198801/S00000/magnetogram.fits,2011-12-26 03:12:00,harp,1209,True
34210,34210,/SUM67/D542031002/S00000/magnetogram.fits,2014-01-28 00:00:00,harp,3668,False
53885,53885,/SUM83/D753526845/S00000/magnetogram.fits,2015-09-18 17:36:00,harp,5963,False
66366,66366,/SUM75/D1108394817/S00000/magnetogram.fits,2018-10-01 12:48:00,harp,7310,False
33120,33120,/SUM93/D1044257674/S00000/magnetogram.fits,2014-01-06 17:36:00,harp,3563,True
25184,25184,/SUM85/D1039266147/S00000/magnetogram.fits,2013-06-05 06:24:00,harp,2812,False
51620,51620,/SUM74/D730068444/S00000/magnetogram.fits,2015-07-08 04:48:00,harp,5718,False
45345,45345,/SUM63/D665161220/S00000/magnetogram.fits,2015-01-12 08:00:00,harp,5026,True
38225,38225,/SUM19/D588466014/S00000/magnetogram.fits,2014-06-13 03:12:00,harp,4223,False
15532,15532,/SUM93/D1037547728/S00000/magnetogram.fits,2012-06-17 03:12:00,harp,1756,False
45090,45090,/SUM64/D665537271/S00000/magnetogram.fits,2014-12-30 03:12:00,harp,5005,False
36510,36510,/SUM91/D568932792/S00000/magnetogram.fits,2014-04-23 12:48:00,harp,4042,False
37350,37350,/SUM48/D580649954/S00000/magnetogram.fits,2014-05-23 22:24:00,harp,4138,True
11194,11194,/SUM94/D1037342675/S00000/magnetogram.fits,2012-01-15 11:12:00,harp,1300,False
16783,16783,/SUM87/D1039579439/S00000/magnetogram.fits,2012-08-19 19:12:00,harp,1942,False
49318,49318,/SUM76/D707535770/S00000/magnetogram.fits,2015-05-05 04:48:00,harp,5526,True
1995,1995,/SUM87/D1043982781/S00000/magnetogram.fits,2011-03-09 03:12:00,harp,403,False
54347,54347,/SUM76/D757233369/S00000/magnetogram.fits,2015-09-30 04:48:00,harp,5983,True
40932,40932,/SUM53/D634266618/S00000/magnetogram.fits,2014-10-20 09:36:00,harp,4711,False
73,73,/SUM84/D1040808721/S00000/magnetogram.fits,2010-11-09 03:12:00,harp,241,False
34757,34757,/SUM65/D543287569/S00000/magnetogram.fits,2014-02-13 22:24:00,harp,3721,True
43594,43594,/SUM4/D665529918/S00000/magnetogram.fits,2014-12-18 12:48:00,harp,4908,False
22047,22047,/SUM92/D1040478792/S00000/magnetogram.fits,2013-02-22 00:00:00,harp,2489,False
29954,29954,/SUM97/D1039205641/S00000/magnetogram.fits,2013-10-23 14:24:00,harp,3295,True
9248,9248,/SUM91/D1041567283/S00000/magnetogram.fits,2011-11-15 01:36:00,harp,1066,True
34373,34373,/SUM47/D542296695/S00000/magnetogram.fits,2014-01-31 08:00:00,harp,3688,True
2952,2952,/SUM90/D1039164340/S00000/magnetogram.fits,2011-05-06 17:36:00,harp,576,False
51537,51537,/SUM80/D724330768/S00000/magnetogram.fits,2015-06-20 01:36:00,harp,5692,True
9040,9040,/SUM89/D1035788825/S00000/magnetogram.fits,2011-11-11 22:24:00,harp,1046,False
44065,44065,/SUM18/D665564728/S00000/magnetogram.fits,2014-12-21 06:24:00,harp,4941,True
6953,6953,/SUM84/D1037299855/S00000/magnetogram.fits,2011-09-05 11:12:00,harp,833,True
60938,60938,/SUM94/D999242175/S00000/magnetogram.fits,2016-08-24 12:48:00,harp,6715,False
25037,25037,/SUM89/D1039175869/S00000/magnetogram.fits,2013-05-31 14:24:00,harp,2809,True
26919,26919,/SUM96/D1042205686/S00000/magnetogram.fits,2013-07-30 03:12:00,harp,3019,False
29453,29453,/SUM92/D1038585832/S00000/magnetogram.fits,2013-10-14 19:12:00,harp,3263,True
48494,48494,/SUM57/D697555188/S00000/magnetogram.fits,2015-04-07 16:00:00,harp,5415,True
47019,47019,/SUM12/D681275208/S00000/magnetogram.fits,2015-02-24 11:12:00,harp,5229,False
30905,30905,/SUM93/D1040510159/S00000/magnetogram.fits,2013-11-16 16:00:00,harp,3364,True
32278,32278,/SUM93/D1042582421/S00000/magnetogram.fits,2013-12-09 22:24:00,harp,3481,False
65160,65160,/SUM91/D996272295/S00000/magnetogram.fits,2017-10-29 12:48:00,harp,7171,False
4999,4999,/SUM96/D1042226822/S00000/magnetogram.fits,2011-07-13 06:24:00,harp,713,False
29838,29838,/SUM96/D1039058822/S00000/magnetogram.fits,2013-10-24 08:00:00,harp,3291,True
23562,23562,/SUM91/D1043985655/S00000/magnetogram.fits,2013-04-14 04:48:00,harp,2651,False
64574,64574,/SUM87/D977826622/S00000/magnetogram.fits,2017-09-02 19:12:00,harp,7120,False
68457,68457,/SUM6/D1326229205/S00000/magnetogram.fits,2020-08-08 14:24:00,harp,7432,False
57480,57480,/SUM79/D796843574/S00000/magnetogram.fits,2016-02-10 01:36:00,harp,6313,False
44348,44348,/SUM7/D665544502/S00000/magnetogram.fits,2014-12-22 11:12:00,harp,4954,False
23117,23117,/SUM85/D1043341439/S00000/magnetogram.fits,2013-04-07 12:48:00,harp,2605,False
34017,34017,/SUM42/D542143569/S00000/magnetogram.fits,2014-01-18 19:12:00,harp,3648,False
28259,28259,/SUM85/D1037386949/S00000/magnetogram.fits,2013-09-24 03:12:00,harp,3192,False
12868,12868,/SUM86/D1039256238/S00000/magnetogram.fits,2012-03-10 12:48:00,harp,1449,True
43696,43696,/SUM55/D665719064/S00000/magnetogram.fits,2014-12-16 16:00:00,harp,4920,True
55230,55230,/SUM77/D765304196/S00000/magnetogram.fits,2015-10-26 16:00:00,harp,6054,False
57829,57829,/SUM72/D799861477/S00000/magnetogram.fits,2016-02-20 20:48:00,harp,6351,False
5912,5912,/SUM97/D1043501823/S00000/magnetogram.fits,2011-08-10 00:00:00,harp,764,False
31720,31720,/SUM88/D1041727607/S00000/magnetogram.fits,2013-12-07 03:12:00,harp,3437,True
16157,16157,/SUM89/D1038423750/S00000/magnetogram.fits,2012-07-26 08:00:00,harp,1866,False
36730,36730,/SUM20/D573593918/S00000/magnetogram.fits,2014-05-06 09:36:00,harp,4088,False
34750,34750,/SUM65/D542879242/S00000/magnetogram.fits,2014-02-12 04:48:00,harp,3721,True
51754,51754,/SUM77/D728565507/S00000/magnetogram.fits,2015-07-03 22:24:00,harp,5736,False
20978,20978,/SUM90/D1038885044/S00000/magnetogram.fits,2013-01-13 06:24:00,harp,2362,True
2635,2635,/SUM90/D1038397900/S00000/magnetogram.fits,2011-04-15 11:12:00,harp,495,True
43530,43530,/SUM57/D665671829/S00000/magnetogram.fits,2014-12-14 06:24:00,harp,4908,False
16278,16278,/SUM88/D1038696006/S00000/magnetogram.fits,2012-07-30 14:24:00,harp,1879,True
9086,9086,/SUM98/D1041419916/S00000/magnetogram.fits,2011-11-15 00:00:00,harp,1046,False
58023,58023,/SUM77/D799869012/S00000/magnetogram.fits,2016-02-20 03:12:00,harp,6370,False
922,922,/SUM99/D1042368823/S00000/magnetogram.fits,2011-01-06 04:48:00,harp,327,False
58448,58448,/SUM78/D814719404/S00000/magnetogram.fits,2016-04-03 20:48:00,harp,6470,False
53428,53428,/SUM75/D745849499/S00000/magnetogram.fits,2015-08-23 12:48:00,harp,5885,True
34321,34321,/SUM31/D541842559/S00000/magnetogram.fits,2014-02-04 00:00:00,harp,3686,True
33010,33010,/SUM88/D1044051287/S00000/magnetogram.fits,2014-01-02 12:48:00,harp,3560,False
2306,2306,/SUM90/D1037716353/S00000/magnetogram.fits,2011-03-30 01:36:00,harp,438,False
40799,40799,/SUM70/D634267768/S00000/magnetogram.fits,2014-10-20 06:24:00,harp,4698,True
67114,67114,/SUM59/D1199142857/S00000/magnetogram.fits,2019-07-09 08:00:00,harp,7379,False
21682,21682,/SUM86/D1039747495/S00000/magnetogram.fits,2013-02-02 12:48:00,harp,2436,False
37414,37414,/SUM64/D581350460/S00000/magnetogram.fits,2014-05-25 04:48:00,harp,4152,False
10976,10976,/SUM87/D1044775349/S00000/magnetogram.fits,2011-12-31 11:12:00,harp,1256,True
30715,30715,/SUM94/D1040271602/S00000/magnetogram.fits,2013-11-05 17:36:00,harp,3344,False
15833,15833,/SUM88/D1037940863/S00000/magnetogram.fits,2012-07-04 06:24:00,harp,1807,True
44510,44510,/SUM46/D665586852/S00000/magnetogram.fits,2014-12-26 11:12:00,harp,4955,True
22448,22448,/SUM91/D1041085048/S00000/magnetogram.fits,2013-03-01 09:36:00,harp,2504,False
58020,58020,/SUM72/D799867757/S00000/magnetogram.fits,2016-02-20 03:12:00,harp,6361,False
40859,40859,/SUM5/D637882851/S00000/magnetogram.fits,2014-10-24 11:12:00,harp,4698,True
10150,10150,/SUM99/D1043518528/S00000/magnetogram.fits,2011-12-10 17:36:00,harp,1149,False
19315,19315,/SUM85/D1043944126/S00000/magnetogram.fits,2012-11-13 17:36:00,harp,2177,False
13124,13124,/SUM87/D1040777368/S00000/magnetogram.fits,2012-04-01 17:36:00,harp,1528,False
33689,33689,/SUM57/D541802972/S00000/magnetogram.fits,2014-01-19 00:00:00,harp,3610,False
7924,7924,/SUM94/D1039271421/S00000/magnetogram.fits,2011-10-21 17:36:00,harp,948,False
11678,11678,/SUM89/D1037749724/S00000/magnetogram.fits,2012-01-18 08:00:00,harp,1321,True
34357,34357,/SUM45/D541901724/S00000/magnetogram.fits,2014-02-06 17:36:00,harp,3686,True
24195,24195,/SUM98/D1037697162/S00000/magnetogram.fits,2013-05-06 04:48:00,harp,2711,False
46408,46408,/SUM99/D672729764/S00000/magnetogram.fits,2015-02-03 00:00:00,harp,5114,False
7582,7582,/SUM87/D1038615089/S00000/magnetogram.fits,2011-10-05 08:00:00,harp,918,False
40852,40852,/SUM50/D635184855/S00000/magnetogram.fits,2014-10-23 22:24:00,harp,4698,True
54284,54284,/SUM75/D756243225/S00000/magnetogram.fits,2015-09-27 06:24:00,harp,5982,True
40818,40818,/SUM46/D634574191/S00000/magnetogram.fits,2014-10-21 14:24:00,harp,4698,True
54741,54741,/SUM77/D761965902/S00000/magnetogram.fits,2015-10-14 11:12:00,harp,6004,False
68342,68342,/SUM58/D1324013875/S00000/magnetogram.fits,2020-07-31 22:24:00,harp,7431,False
42273,42273,/SUM10/D641940373/S00000/magnetogram.fits,2014-11-08 14:24:00,harp,4784,False
35513,35513,/SUM11/D559928041/S00000/magnetogram.fits,2014-03-30 04:48:00,harp,3894,True
34744,34744,/SUM48/D542218432/S00000/magnetogram.fits,2014-02-11 16:00:00,harp,3721,True
43046,43046,/SUM71/D662279148/S00000/magnetogram.fits,2014-12-06 09:36:00,harp,4872,False
29790,29790,/SUM86/D1039021927/S00000/magnetogram.fits,2013-10-21 03:12:00,harp,3291,True
29964,29964,/SUM98/D1039235651/S00000/magnetogram.fits,2013-10-27 17:36:00,harp,3295,True
30893,30893,/SUM88/D1040499623/S00000/magnetogram.fits,2013-11-15 20:48:00,harp,3364,True
19579,19579,/SUM94/D1044672626/S00000/magnetogram.fits,2012-11-22 09:36:00,harp,2227,False
26032,26032,/SUM92/D1040897918/S00000/magnetogram.fits,2013-07-10 14:24:00,harp,2945,False
47301,47301,/SUM13/D689812733/S00000/magnetogram.fits,2015-03-17 11:12:00,harp,5298,True
53436,53436,/SUM81/D746170280/S00000/magnetogram.fits,2015-08-24 01:36:00,harp,5885,True
53404,53404,/SUM77/D745289596/S00000/magnetogram.fits,2015-08-21 12:48:00,harp,5885,True
1655,1655,/SUM85/D1043300317/S00000/magnetogram.fits,2011-02-18 08:00:00,harp,377,True
29958,29958,/SUM90/D1039207236/S00000/magnetogram.fits,2013-10-23 20:48:00,harp,3295,True
22762,22762,/SUM99/D1042696740/S00000/magnetogram.fits,2013-03-31 09:36:00,harp,2585,False
51933,51933,/SUM78/D729138053/S00000/magnetogram.fits,2015-07-06 00:00:00,harp,5745,True
20971,20971,/SUM93/D1038880839/S00000/magnetogram.fits,2013-01-12 19:12:00,harp,2362,True
19870,19870,/SUM89/D1037377982/S00000/magnetogram.fits,2012-12-07 17:36:00,harp,2260,False
41126,41126,/SUM11/D641934553/S00000/magnetogram.fits,2014-10-31 03:12:00,harp,4718,False
48293,48293,/SUM17/D695954640/S00000/magnetogram.fits,2015-04-03 00:00:00,harp,5385,False
43071,43071,/SUM69/D662292490/S00000/magnetogram.fits,2014-12-01 06:24:00,harp,4874,True
68966,68966,/SUM18/D1354666690/S00000/magnetogram.fits,2020-11-19 01:36:00,harp,7470,False
13699,13699,/SUM95/D1042231144/S00000/magnetogram.fits,2012-04-30 08:00:00,harp,1613,False
42268,42268,/SUM9/D641935890/S00000/magnetogram.fits,2014-11-08 06:24:00,harp,4784,False
44005,44005,/SUM51/D665631833/S00000/magnetogram.fits,2014-12-16 03:12:00,harp,4941,True
30884,30884,/SUM99/D1040491946/S00000/magnetogram.fits,2013-11-15 06:24:00,harp,3364,True
1675,1675,/SUM97/D1043372024/S00000/magnetogram.fits,2011-02-16 06:24:00,harp,384,True
57022,57022,/SUM78/D789298299/S00000/magnetogram.fits,2016-01-16 08:00:00,harp,6246,False
32322,32322,/SUM92/D1042614921/S00000/magnetogram.fits,2013-12-13 01:36:00,harp,3481,False
33134,33134,/SUM99/D1044285558/S00000/magnetogram.fits,2014-01-07 17:36:00,harp,3563,True
64522,64522,/SUM84/D978632349/S00000/magnetogram.fits,2017-09-04 19:12:00,harp,7115,True
27739,27739,/SUM86/D1043508415/S00000/magnetogram.fits,2013-08-27 14:24:00,harp,3098,False
59047,59047,/SUM84/D995208820/S00000/magnetogram.fits,2016-05-07 17:36:00,harp,6537,False
16872,16872,/SUM85/D1039623546/S00000/magnetogram.fits,2012-08-25 22:24:00,harp,1942,False
47294,47294,/SUM44/D689379295/S00000/magnetogram.fits,2015-03-16 04:48:00,harp,5298,True
53467,53467,/SUM74/D747036800/S00000/magnetogram.fits,2015-08-27 22:24:00,harp,5885,True
15770,15770,/SUM84/D1037782014/S00000/magnetogram.fits,2012-07-01 16:00:00,harp,1806,True
809,809,/SUM98/D1042103214/S00000/magnetogram.fits,2011-01-04 11:12:00,harp,321,False
52587,52587,/SUM83/D737716071/S00000/magnetogram.fits,2015-07-29 20:48:00,harp,5818,False
49204,49204,/SUM73/D704463834/S00000/magnetogram.fits,2015-04-28 14:24:00,harp,5518,False
53444,53444,/SUM78/D746171777/S00000/magnetogram.fits,2015-08-24 14:24:00,harp,5885,True
43841,43841,/SUM52/D665645801/S00000/magnetogram.fits,2014-12-18 17:36:00,harp,4932,False
31897,31897,/SUM92/D1041901614/S00000/magnetogram.fits,2013-12-02 12:48:00,harp,3446,False
1652,1652,/SUM86/D1043298490/S00000/magnetogram.fits,2011-02-18 03:12:00,harp,377,True
50153,50153,/SUM76/D715691564/S00000/magnetogram.fits,2015-05-22 14:24:00,harp,5559,False
1133,1133,/SUM91/D1042596254/S00000/magnetogram.fits,2011-01-15 08:00:00,harp,342,False
65425,65425,/SUM96/D1008776654/S00000/magnetogram.fits,2017-12-11 11:12:00,harp,7203,False
299,299,/SUM93/D1041366888/S00000/magnetogram.fits,2010-11-26 22:24:00,harp,259,False
33229,33229,/SUM86/D1044448128/S00000/magnetogram.fits,2014-01-06 06:24:00,harp,3580,True
48436,48436,/SUM16/D696617960/S00000/magnetogram.fits,2015-04-04 17:36:00,harp,5411,False
29455,29455,/SUM94/D1038586594/S00000/magnetogram.fits,2013-10-14 22:24:00,harp,3263,True
51535,51535,/SUM78/D723997386/S00000/magnetogram.fits,2015-06-19 22:24:00,harp,5692,True
51440,51440,/SUM73/D722984210/S00000/magnetogram.fits,2015-06-15 17:36:00,harp,5678,False
51237,51237,/SUM80/D724635092/S00000/magnetogram.fits,2015-06-21 11:12:00,harp,5673,True
29437,29437,/SUM94/D1038572043/S00000/magnetogram.fits,2013-10-12 08:00:00,harp,3263,True
63273,63273,/SUM87/D1013471946/S00000/magnetogram.fits,2017-03-28 04:48:00,harp,6967,False
40869,40869,/SUM16/D637887343/S00000/magnetogram.fits,2014-10-25 06:24:00,harp,4698,True
43722,43722,/SUM0/D665804933/S00000/magnetogram.fits,2014-12-19 14:24:00,harp,4920,True
1312,1312,/SUM86/D1042978716/S00000/magnetogram.fits,2011-02-08 01:36:00,harp,362,True
18801,18801,/SUM92/D1043508941/S00000/magnetogram.fits,2012-11-02 06:24:00,harp,2158,False
5564,5564,/SUM98/D1043050039/S00000/magnetogram.fits,2011-07-29 06:24:00,harp,750,True
9940,9940,/SUM97/D1042826592/S00000/magnetogram.fits,2011-12-03 14:24:00,harp,1120,False
38818,38818,/SUM19/D646920494/D596175005/S00000/magnetogram.fits,2014-07-03 11:12:00,harp,4294,False
10440,10440,/SUM90/D1043820057/S00000/magnetogram.fits,2011-12-11 12:48:00,harp,1171,False
35138,35138,/SUM56/D548628787/S00000/magnetogram.fits,2014-02-27 12:48:00,harp,3806,False
32877,32877,/SUM85/D1043688101/S00000/magnetogram.fits,2013-12-28 19:12:00,harp,3535,True
49891,49891,/SUM73/D715805486/S00000/magnetogram.fits,2015-05-11 16:00:00,harp,5545,False
17207,17207,/SUM90/D1040034896/S00000/magnetogram.fits,2012-08-21 06:24:00,harp,1952,False
28126,28126,/SUM99/D1044371698/S00000/magnetogram.fits,2013-09-20 19:12:00,harp,3176,False
44019,44019,/SUM52/D665659771/S00000/magnetogram.fits,2014-12-17 01:36:00,harp,4941,True
34847,34847,/SUM87/D544107359/S00000/magnetogram.fits,2014-02-15 17:36:00,harp,3740,True
11541,11541,/SUM91/D1037598344/S00000/magnetogram.fits,2012-01-21 22:24:00,harp,1313,False
48231,48231,/SUM18/D695269867/S00000/magnetogram.fits,2015-03-31 03:12:00,harp,5375,False
48503,48503,/SUM54/D697827547/S00000/magnetogram.fits,2015-04-08 08:00:00,harp,5415,True
32809,32809,/SUM84/D1043442701/S00000/magnetogram.fits,2013-12-22 14:24:00,harp,3520,True
14176,14176,/SUM99/D1043072895/S00000/magnetogram.fits,2012-05-16 22:24:00,harp,1653,False
60086,60086,/SUM93/D998614493/S00000/magnetogram.fits,2016-07-13 22:24:00,harp,6657,False
64250,64250,/SUM88/D1018898108/S00000/magnetogram.fits,2017-07-08 08:00:00,harp,7075,True
32905,32905,/SUM92/D1043738394/S00000/magnetogram.fits,2014-01-01 06:24:00,harp,3535,True
30887,30887,/SUM94/D1040494454/S00000/magnetogram.fits,2013-11-15 11:12:00,harp,3364,True
5684,5684,/SUM99/D1043245469/S00000/magnetogram.fits,2011-08-03 01:36:00,harp,753,True
48501,48501,/SUM6/D697834923/S00000/magnetogram.fits,2015-04-08 04:48:00,harp,5415,True
10732,10732,/SUM86/D1044200813/S00000/magnetogram.fits,2011-12-26 06:24:00,harp,1209,True
10708,10708,/SUM90/D1044174141/S00000/magnetogram.fits,2011-12-23 01:36:00,harp,1209,False
48499,48499,/SUM9/D697833097/S00000/magnetogram.fits,2015-04-08 01:36:00,harp,5415,True
43570,43570,/SUM7/D665461195/S00000/magnetogram.fits,2014-12-16 22:24:00,harp,4908,False
10781,10781,/SUM86/D1044509812/S00000/magnetogram.fits,2011-12-24 11:12:00,harp,1232,False
19524,19524,/SUM97/D1044544763/S00000/magnetogram.fits,2012-11-22 03:12:00,harp,2203,False
47277,47277,/SUM1/D688680853/S00000/magnetogram.fits,2015-03-14 22:24:00,harp,5298,True
45298,45298,/SUM61/D663898175/S00000/magnetogram.fits,2015-01-08 17:36:00,harp,5022,False
29253,29253,/SUM92/D1038417104/S00000/magnetogram.fits,2013-10-16 16:00:00,harp,3258,True
54751,54751,/SUM83/D762281565/S00000/magnetogram.fits,2015-10-15 04:48:00,harp,6004,False
35740,35740,/SUM61/D559287405/S00000/magnetogram.fits,2014-03-28 19:12:00,harp,3912,False
1892,1892,/SUM96/D1043853466/S00000/magnetogram.fits,2011-03-08 20:48:00,harp,401,True
67933,67933,/SUM64/D1294380721/S00000/magnetogram.fits,2020-04-27 22:24:00,harp,7413,False
6960,6960,/SUM89/D1037308241/S00000/magnetogram.fits,2011-09-05 22:24:00,harp,833,True
1785,1785,/SUM90/D1043635498/S00000/magnetogram.fits,2011-03-07 06:24:00,harp,393,True
30152,30152,/SUM95/D1039408450/S00000/magnetogram.fits,2013-11-02 03:12:00,harp,3311,False
12778,12778,/SUM86/D1039101047/S00000/magnetogram.fits,2012-03-01 22:24:00,harp,1426,False
27815,27815,/SUM95/D1043585578/S00000/magnetogram.fits,2013-08-27 03:12:00,harp,3103,False
22815,22815,/SUM89/D1042780810/S00000/magnetogram.fits,2013-03-31 08:00:00,harp,2587,False
53664,53664,/SUM83/D747638214/S00000/magnetogram.fits,2015-08-29 06:24:00,harp,5919,False
27565,27565,/SUM89/D1043329686/S00000/magnetogram.fits,2013-08-20 01:36:00,harp,3082,False
29853,29853,/SUM85/D1039088007/S00000/magnetogram.fits,2013-10-27 09:36:00,harp,3291,True
37667,37667,/SUM51/D584580484/S00000/magnetogram.fits,2014-06-03 01:36:00,harp,4186,True
31267,31267,/SUM99/D1041128902/S00000/magnetogram.fits,2013-11-23 09:36:00,harp,3376,True
12839,12839,/SUM87/D1039215860/S00000/magnetogram.fits,2012-03-06 01:36:00,harp,1449,True
9911,9911,/SUM90/D1042756279/S00000/magnetogram.fits,2011-12-03 20:48:00,harp,1119,False
27699,27699,/SUM84/D1043494204/S00000/magnetogram.fits,2013-08-24 22:24:00,harp,3098,False
51932,51932,/SUM77/D729137138/S00000/magnetogram.fits,2015-07-05 22:24:00,harp,5745,True
25434,25434,/SUM89/D1039519599/S00000/magnetogram.fits,2013-06-14 08:00:00,harp,2839,False
17754,17754,/SUM84/D1041059006/S00000/magnetogram.fits,2012-09-09 00:00:00,harp,2011,False
60376,60376,/SUM86/D998647677/S00000/magnetogram.fits,2016-07-17 17:36:00,harp,6666,False
