,Unnamed: 0,magnetogram,T_REC,region_type,region_no,label
30368,30368,/SUM93/D1039688235/S00000/magnetogram.fits,2013-10-29 20:48:00,harp,3323,False
1456,1456,/SUM84/D1043157305/S00000/magnetogram.fits,2011-02-12 06:24:00,harp,367,False
53414,53414,/SUM80/D745566456/S00000/magnetogram.fits,2015-08-22 04:48:00,harp,5885,True
5810,5810,/SUM84/D1043400366/S00000/magnetogram.fits,2011-08-06 00:00:00,harp,759,False
4991,4991,/SUM95/D1042222811/S00000/magnetogram.fits,2011-07-12 16:00:00,harp,713,False
54299,54299,/SUM82/D755889321/S00000/magnetogram.fits,2015-09-26 22:24:00,harp,5983,True
30907,30907,/SUM94/D1040511910/S00000/magnetogram.fits,2013-11-16 19:12:00,harp,3364,True
64177,64177,/SUM88/D1018881461/S00000/magnetogram.fits,2017-06-23 17:36:00,harp,7045,False
1638,1638,/SUM99/D1043280584/S00000/magnetogram.fits,2011-02-16 06:24:00,harp,377,True
63659,63659,/SUM96/D1013573390/S00000/magnetogram.fits,2017-04-23 20:48:00,harp,6994,False
15463,15463,/SUM88/D1037327199/S00000/magnetogram.fits,2012-06-15 06:24:00,harp,1744,False
1881,1881,/SUM97/D1043837931/S00000/magnetogram.fits,2011-03-07 04:48:00,harp,401,True
9517,9517,/SUM89/D1041905241/S00000/magnetogram.fits,2011-11-17 09:36:00,harp,1080,False
51728,51728,/SUM77/D730068434/S00000/magnetogram.fits,2015-07-08 09:36:00,harp,5724,False
13944,13944,/SUM92/D1042699841/S00000/magnetogram.fits,2012-05-08 09:36:00,harp,1638,True
18164,18164,/SUM84/D1042383068/S00000/magnetogram.fits,2012-10-06 17:36:00,harp,2069,False
34315,34315,/SUM40/D541859654/S00000/magnetogram.fits,2014-02-03 14:24:00,harp,3686,True
4199,4199,/SUM97/D1040932989/S00000/magnetogram.fits,2011-06-12 00:00:00,harp,662,False
15735,15735,/SUM93/D1037762463/S00000/magnetogram.fits,2012-06-29 04:48:00,harp,1806,True
13756,13756,/SUM96/D1042362196/S00000/magnetogram.fits,2012-05-07 11:12:00,harp,1621,True
27718,27718,/SUM87/D1043501143/S00000/magnetogram.fits,2013-08-26 04:48:00,harp,3098,False
38581,38581,/SUM40/D593396540/S00000/magnetogram.fits,2014-06-25 12:48:00,harp,4256,False
54658,54658,/SUM75/D761967734/S00000/magnetogram.fits,2015-10-14 04:48:00,harp,6002,False
36584,36584,/SUM49/D573189457/S00000/magnetogram.fits,2014-05-05 19:12:00,harp,4073,False
19424,19424,/SUM86/D1044256432/S00000/magnetogram.fits,2012-11-13 17:36:00,harp,2191,True
53387,53387,/SUM79/D744979720/S00000/magnetogram.fits,2015-08-20 08:00:00,harp,5885,True
5267,5267,/SUM85/D1042690468/S00000/magnetogram.fits,2011-07-23 09:36:00,harp,740,False
62469,62469,/SUM85/D1009503838/S00000/magnetogram.fits,2017-01-22 00:00:00,harp,6910,False
38646,38646,/SUM10/D593396057/S00000/magnetogram.fits,2014-06-25 06:24:00,harp,4284,False
15867,15867,/SUM94/D1037964656/S00000/magnetogram.fits,2012-07-06 17:36:00,harp,1807,True
62921,62921,/SUM99/D1010663470/S00000/magnetogram.fits,2017-02-11 04:48:00,harp,6946,False
43080,43080,/SUM53/D662225605/S00000/magnetogram.fits,2014-12-03 22:24:00,harp,4874,True
44068,44068,/SUM63/D665569067/S00000/magnetogram.fits,2014-12-21 11:12:00,harp,4941,True
52315,52315,/SUM76/D734512921/S00000/magnetogram.fits,2015-07-20 14:24:00,harp,5772,False
65722,65722,/SUM97/D1036414964/S00000/magnetogram.fits,2018-03-18 22:24:00,harp,7245,False
22868,22868,/SUM90/D1042852405/S00000/magnetogram.fits,2013-03-31 20:48:00,harp,2594,False
35036,35036,/SUM7/D646639569/D553493182/S00000/magnetogram.fits,2014-02-23 12:48:00,harp,3785,False
30641,30641,/SUM85/D1040111649/S00000/magnetogram.fits,2013-11-05 09:36:00,harp,3341,True
52620,52620,/SUM79/D738642584/S00000/magnetogram.fits,2015-08-01 01:36:00,harp,5818,False
15836,15836,/SUM94/D1037942760/S00000/magnetogram.fits,2012-07-04 11:12:00,harp,1807,True
9305,9305,/SUM90/D1041715065/S00000/magnetogram.fits,2011-11-16 11:12:00,harp,1075,False
39380,39380,/SUM12/D602049833/S00000/magnetogram.fits,2014-07-20 06:24:00,harp,4375,False
26314,26314,/SUM96/D1041328505/S00000/magnetogram.fits,2013-07-15 03:12:00,harp,2966,False
29197,29197,/SUM84/D1038260924/S00000/magnetogram.fits,2013-10-05 22:24:00,harp,3252,False
16994,16994,/SUM87/D1039728120/S00000/magnetogram.fits,2012-08-25 11:12:00,harp,1946,False
29790,29790,/SUM86/D1039021927/S00000/magnetogram.fits,2013-10-21 03:12:00,harp,3291,True
32809,32809,/SUM84/D1043442701/S00000/magnetogram.fits,2013-12-22 14:24:00,harp,3520,True
40838,40838,/SUM64/D634868003/S00000/magnetogram.fits,2014-10-22 22:24:00,harp,4698,True
50269,50269,/SUM73/D715840945/S00000/magnetogram.fits,2015-05-22 16:00:00,harp,5582,False
57575,57575,/SUM77/D797176180/S00000/magnetogram.fits,2016-02-11 11:12:00,harp,6327,True
67050,67050,/SUM47/D1176276041/S00000/magnetogram.fits,2019-05-13 22:24:00,harp,7357,False
46490,46490,/SUM36/D673077305/S00000/magnetogram.fits,2015-02-03 12:48:00,harp,5127,True
19175,19175,/SUM87/D1043799494/S00000/magnetogram.fits,2012-11-11 08:00:00,harp,2173,False
45150,45150,/SUM37/D662006300/S00000/magnetogram.fits,2015-01-03 20:48:00,harp,5011,True
48461,48461,/SUM44/D697238470/S00000/magnetogram.fits,2015-04-06 09:36:00,harp,5411,False
66796,66796,/SUM30/D1165016655/S00000/magnetogram.fits,2019-03-20 12:48:00,harp,7351,False
31711,31711,/SUM91/D1041715733/S00000/magnetogram.fits,2013-12-06 12:48:00,harp,3437,True
48813,48813,/SUM74/D702069443/S00000/magnetogram.fits,2015-04-21 09:36:00,harp,5456,True
11882,11882,/SUM88/D1038060248/S00000/magnetogram.fits,2012-01-27 12:48:00,harp,1339,False
34331,34331,/SUM22/D670191711/D541869083/S00000/magnetogram.fits,2014-02-04 17:36:00,harp,3686,True
57614,57614,/SUM81/D798150015/S00000/magnetogram.fits,2016-02-14 12:48:00,harp,6327,True
47302,47302,/SUM44/D689814230/S00000/magnetogram.fits,2015-03-17 12:48:00,harp,5298,True
40981,40981,/SUM15/D635171931/S00000/magnetogram.fits,2014-10-23 17:36:00,harp,4711,False
45147,45147,/SUM51/D662002495/S00000/magnetogram.fits,2015-01-03 16:00:00,harp,5011,True
35023,35023,/SUM54/D549980750/S00000/magnetogram.fits,2014-03-03 04:48:00,harp,3784,True
44390,44390,/SUM12/D665595883/S00000/magnetogram.fits,2014-12-25 09:36:00,harp,4954,False
22196,22196,/SUM94/D1040701659/S00000/magnetogram.fits,2013-02-24 08:00:00,harp,2492,False
26533,26533,/SUM93/D1041825236/S00000/magnetogram.fits,2013-07-20 11:12:00,harp,2984,False
66363,66363,/SUM73/D1108394798/S00000/magnetogram.fits,2018-10-01 08:00:00,harp,7310,False
60860,60860,/SUM93/D999248780/S00000/magnetogram.fits,2016-08-19 16:00:00,harp,6703,False
60210,60210,/SUM85/D998636444/S00000/magnetogram.fits,2016-07-12 00:00:00,harp,6664,False
44510,44510,/SUM46/D665586852/S00000/magnetogram.fits,2014-12-26 11:12:00,harp,4955,True
12851,12851,/SUM98/D1039222842/S00000/magnetogram.fits,2012-03-06 22:24:00,harp,1449,True
16889,16889,/SUM85/D1039631989/S00000/magnetogram.fits,2012-08-18 03:12:00,harp,1943,False
18494,18494,/SUM90/D1043195680/S00000/magnetogram.fits,2012-10-21 11:12:00,harp,2131,False
7427,7427,/SUM78/D1073733178/S00000/magnetogram.fits,2011-10-04 12:48:00,harp,909,False
5685,5685,/SUM87/D1043245769/S00000/magnetogram.fits,2011-08-03 03:12:00,harp,753,True
64529,64529,/SUM92/D979021113/S00000/magnetogram.fits,2017-09-05 09:36:00,harp,7115,True
64344,64344,/SUM95/D1018929184/S00000/magnetogram.fits,2017-07-23 01:36:00,harp,7090,False
33979,33979,/SUM21/D646679884/D541972023/S00000/magnetogram.fits,2014-01-22 01:36:00,harp,3635,False
38010,38010,/SUM61/D588059233/S00000/magnetogram.fits,2014-06-12 12:48:00,harp,4197,True
6948,6948,/SUM90/D1037298107/S00000/magnetogram.fits,2011-09-05 03:12:00,harp,833,True
58415,58415,/SUM5/D814907341/S00000/magnetogram.fits,2016-04-08 12:48:00,harp,6464,False
43685,43685,/SUM68/D665614104/S00000/magnetogram.fits,2014-12-14 17:36:00,harp,4920,True
23988,23988,/SUM17/D505274704/S00000/magnetogram.fits,2013-04-30 04:48:00,harp,2685,False
1790,1790,/SUM89/D1043639488/S00000/magnetogram.fits,2011-03-07 14:24:00,harp,393,True
19881,19881,/SUM89/D1037490911/S00000/magnetogram.fits,2012-12-08 00:00:00,harp,2270,False
59313,59313,/SUM97/D995932396/S00000/magnetogram.fits,2016-05-22 17:36:00,harp,6566,False
29811,29811,/SUM91/D1039041397/S00000/magnetogram.fits,2013-10-22 12:48:00,harp,3291,True
56308,56308,/SUM72/D778083093/S00000/magnetogram.fits,2015-12-10 22:24:00,harp,6164,False
43099,43099,/SUM57/D662246006/S00000/magnetogram.fits,2014-12-05 06:24:00,harp,4874,True
29479,29479,/SUM90/D1038601945/S00000/magnetogram.fits,2013-10-17 06:24:00,harp,3263,True
47293,47293,/SUM34/D689378039/S00000/magnetogram.fits,2015-03-16 03:12:00,harp,5298,True
43098,43098,/SUM70/D662245212/S00000/magnetogram.fits,2014-12-05 04:48:00,harp,4874,True
19612,19612,/SUM94/D1044707433/S00000/magnetogram.fits,2012-11-28 14:24:00,harp,2227,True
63028,63028,/SUM89/D1010669405/S00000/magnetogram.fits,2017-02-20 19:12:00,harp,6950,False
44029,44029,/SUM20/D665452238/S00000/magnetogram.fits,2014-12-17 17:36:00,harp,4941,True
16278,16278,/SUM88/D1038696006/S00000/magnetogram.fits,2012-07-30 14:24:00,harp,1879,True
10732,10732,/SUM86/D1044200813/S00000/magnetogram.fits,2011-12-26 06:24:00,harp,1209,True
6959,6959,/SUM92/D1037306924/S00000/magnetogram.fits,2011-09-05 20:48:00,harp,833,True
6987,6987,/SUM96/D1037322009/S00000/magnetogram.fits,2011-09-07 22:24:00,harp,833,True
51004,51004,/SUM77/D721671373/S00000/magnetogram.fits,2015-06-12 22:24:00,harp,5644,False
53766,53766,/SUM72/D754107806/S00000/magnetogram.fits,2015-09-20 01:36:00,harp,5956,True
33088,33088,/SUM93/D1044108152/S00000/magnetogram.fits,2014-01-07 20:48:00,harp,3560,False
29855,29855,/SUM95/D1039089189/S00000/magnetogram.fits,2013-10-27 12:48:00,harp,3291,True
13749,13749,/SUM86/D1042355162/S00000/magnetogram.fits,2012-05-07 00:00:00,harp,1621,True
24995,24995,/SUM86/D1039074286/S00000/magnetogram.fits,2013-06-04 09:36:00,harp,2790,True
1594,1594,/SUM94/D1043253579/S00000/magnetogram.fits,2011-02-12 20:48:00,harp,377,True
1664,1664,/SUM85/D1043362229/S00000/magnetogram.fits,2011-02-15 12:48:00,harp,384,True
37976,37976,/SUM7/D585696821/S00000/magnetogram.fits,2014-06-06 14:24:00,harp,4197,True
43101,43101,/SUM65/D662247531/S00000/magnetogram.fits,2014-12-05 09:36:00,harp,4874,True
12207,12207,/SUM87/D1038377995/S00000/magnetogram.fits,2012-02-03 08:00:00,harp,1367,False
46488,46488,/SUM21/D673075322/S00000/magnetogram.fits,2015-02-03 09:36:00,harp,5127,True
51533,51533,/SUM74/D723995577/S00000/magnetogram.fits,2015-06-19 19:12:00,harp,5692,True
58500,58500,/SUM89/D994503990/S00000/magnetogram.fits,2016-04-17 22:24:00,harp,6483,True
31138,31138,/SUM97/D1040934544/S00000/magnetogram.fits,2013-11-11 16:00:00,harp,3371,False
67816,67816,/SUM72/D1286657726/S00000/magnetogram.fits,2020-03-10 22:24:00,harp,7410,False
34821,34821,/SUM58/D545647882/S00000/magnetogram.fits,2014-02-19 09:36:00,harp,3730,True
12583,12583,/SUM99/D1038775467/S00000/magnetogram.fits,2012-02-22 17:36:00,harp,1399,False
51561,51561,/SUM82/D724910584/S00000/magnetogram.fits,2015-06-22 08:00:00,harp,5692,True
21122,21122,/SUM92/D1039030691/S00000/magnetogram.fits,2013-01-11 12:48:00,harp,2372,True
24997,24997,/SUM98/D1039075515/S00000/magnetogram.fits,2013-06-04 12:48:00,harp,2790,True
40085,40085,/SUM13/D630359641/S00000/magnetogram.fits,2014-10-08 01:36:00,harp,4639,True
43086,43086,/SUM51/D662233197/S00000/magnetogram.fits,2014-12-04 08:00:00,harp,4874,True
30332,30332,/SUM94/D1039611279/S00000/magnetogram.fits,2013-11-02 04:48:00,harp,3321,True
17019,17019,/SUM92/D1039742680/S00000/magnetogram.fits,2012-08-27 03:12:00,harp,1946,False
38442,38442,/SUM17/D588045780/S00000/magnetogram.fits,2014-06-12 09:36:00,harp,4231,True
5673,5673,/SUM97/D1043241316/S00000/magnetogram.fits,2011-08-02 08:00:00,harp,753,True
15737,15737,/SUM88/D1037763212/S00000/magnetogram.fits,2012-06-29 08:00:00,harp,1806,True
1619,1619,/SUM93/D1043264269/S00000/magnetogram.fits,2011-02-14 12:48:00,harp,377,True
60665,60665,/SUM85/D998603553/S00000/magnetogram.fits,2016-07-25 01:36:00,harp,6683,False
12337,12337,/SUM98/D1038527829/S00000/magnetogram.fits,2012-02-14 11:12:00,harp,1390,False
8804,8804,/SUM93/D1040875843/S00000/magnetogram.fits,2011-11-05 14:24:00,harp,1028,True
46196,46196,/SUM5/D670247569/S00000/magnetogram.fits,2015-01-26 14:24:00,harp,5107,True
41853,41853,/SUM6/D641982872/S00000/magnetogram.fits,2014-11-06 00:00:00,harp,4760,False
9848,9848,/SUM86/D1042627515/S00000/magnetogram.fits,2011-11-29 03:12:00,harp,1113,False
66745,66745,/SUM49/D1155363650/S00000/magnetogram.fits,2019-03-11 14:24:00,harp,7348,False
33563,33563,/SUM93/D1044761975/S00000/magnetogram.fits,2014-01-12 00:00:00,harp,3608,False
31416,31416,/SUM90/D1041313956/S00000/magnetogram.fits,2013-11-26 17:36:00,harp,3400,False
42698,42698,/SUM22/D642423273/S00000/magnetogram.fits,2014-11-20 01:36:00,harp,4839,False
43129,43129,/SUM11/D642501501/S00000/magnetogram.fits,2014-11-30 01:36:00,harp,4879,False
15455,15455,/SUM88/D1044680129/S00000/magnetogram.fits,2012-06-10 06:24:00,harp,1744,False
10717,10717,/SUM97/D1044190596/S00000/magnetogram.fits,2011-12-25 04:48:00,harp,1209,True
54291,54291,/SUM73/D756248963/S00000/magnetogram.fits,2015-09-27 17:36:00,harp,5982,True
54300,54300,/SUM82/D755890097/S00000/magnetogram.fits,2015-09-27 00:00:00,harp,5983,True
5436,5436,/SUM95/D1042828116/S00000/magnetogram.fits,2011-07-27 09:36:00,harp,746,True
4222,4222,/SUM94/D1040965546/S00000/magnetogram.fits,2011-06-15 12:48:00,harp,662,False
36080,36080,/SUM47/D568446868/S00000/magnetogram.fits,2014-04-17 16:00:00,harp,3999,True
36214,36214,/SUM70/D568573251/S00000/magnetogram.fits,2014-04-22 16:00:00,harp,4011,False
34378,34378,/SUM42/D542046547/S00000/magnetogram.fits,2014-02-01 08:00:00,harp,3688,True
34353,34353,/SUM71/D541875998/S00000/magnetogram.fits,2014-02-06 11:12:00,harp,3686,True
30686,30686,/SUM90/D1040165542/S00000/magnetogram.fits,2013-11-09 14:24:00,harp,3341,True
40894,40894,/SUM95/D1115026346/D636243628/S00000/magnetogram.fits,2014-10-26 22:24:00,harp,4698,True
19237,19237,/SUM93/D1043846605/S00000/magnetogram.fits,2012-11-10 22:24:00,harp,2176,False
68588,68588,/SUM6/D1340265419/S00000/magnetogram.fits,2020-09-28 11:12:00,harp,7450,False
29151,29151,/SUM96/D1038231703/S00000/magnetogram.fits,2013-10-06 22:24:00,harp,3250,False
34387,34387,/SUM45/D542086731/S00000/magnetogram.fits,2014-02-01 22:24:00,harp,3688,True
25561,25561,/SUM96/D1040022911/S00000/magnetogram.fits,2013-06-25 08:00:00,harp,2878,False
34121,34121,/SUM68/D542259599/S00000/magnetogram.fits,2014-01-23 01:36:00,harp,3658,False
15868,15868,/SUM86/D1037965248/S00000/magnetogram.fits,2012-07-06 19:12:00,harp,1807,True
55161,55161,/SUM73/D765571951/S00000/magnetogram.fits,2015-10-27 09:36:00,harp,6052,False
49388,49388,/SUM82/D707931244/S00000/magnetogram.fits,2015-05-06 01:36:00,harp,5534,False
41007,41007,/SUM11/D640117242/S00000/magnetogram.fits,2014-10-22 22:24:00,harp,4718,False
5677,5677,/SUM87/D1043242733/S00000/magnetogram.fits,2011-08-02 14:24:00,harp,753,True
1695,1695,/SUM89/D1043396035/S00000/magnetogram.fits,2011-02-18 19:12:00,harp,384,True
34339,34339,/SUM49/D541852537/S00000/magnetogram.fits,2014-02-05 06:24:00,harp,3686,True
30104,30104,/SUM93/D1039373865/S00000/magnetogram.fits,2013-10-28 01:36:00,harp,3311,True
61903,61903,/SUM84/D1006907215/S00000/magnetogram.fits,2016-11-17 09:36:00,harp,6838,False
24673,24673,/SUM92/D1038251695/S00000/magnetogram.fits,2013-05-18 00:00:00,harp,2737,False
39251,39251,/SUM6/D599607374/S00000/magnetogram.fits,2014-07-13 17:36:00,harp,4351,False
47282,47282,/SUM42/D689044974/S00000/magnetogram.fits,2015-03-15 09:36:00,harp,5298,True
17632,17632,/SUM84/D1040765354/S00000/magnetogram.fits,2012-09-02 20:48:00,harp,1997,False
37994,37994,/SUM96/D1114622204/D587646783/S00000/magnetogram.fits,2014-06-11 09:36:00,harp,4197,True
49121,49121,/SUM74/D703726798/S00000/magnetogram.fits,2015-04-26 22:24:00,harp,5492,False
1898,1898,/SUM91/D1043858505/S00000/magnetogram.fits,2011-03-09 08:00:00,harp,401,True
41024,41024,/SUM62/D640113313/S00000/magnetogram.fits,2014-10-24 04:48:00,harp,4718,False
13242,13242,/SUM99/D1041060665/S00000/magnetogram.fits,2012-04-20 06:24:00,harp,1557,False
53436,53436,/SUM81/D746170280/S00000/magnetogram.fits,2015-08-24 01:36:00,harp,5885,True
10722,10722,/SUM89/D1044193581/S00000/magnetogram.fits,2011-12-25 12:48:00,harp,1209,True
5692,5692,/SUM87/D1043288314/S00000/magnetogram.fits,2011-08-08 04:48:00,harp,753,True
30655,30655,/SUM90/D1040123957/S00000/magnetogram.fits,2013-11-06 08:00:00,harp,3341,True
45433,45433,/SUM36/D665747988/S00000/magnetogram.fits,2015-01-14 00:00:00,harp,5028,False
15937,15937,/SUM93/D1038056385/S00000/magnetogram.fits,2012-07-12 01:36:00,harp,1832,False
1894,1894,/SUM89/D1043855516/S00000/magnetogram.fits,2011-03-09 01:36:00,harp,401,True
45149,45149,/SUM54/D662005073/S00000/magnetogram.fits,2015-01-03 19:12:00,harp,5011,True
5691,5691,/SUM95/D1043287783/S00000/magnetogram.fits,2011-08-08 03:12:00,harp,753,True
16599,16599,/SUM95/D1039285409/S00000/magnetogram.fits,2012-08-03 03:12:00,harp,1908,False
13531,13531,/SUM98/D1041767243/S00000/magnetogram.fits,2012-04-20 17:36:00,harp,1582,False
32877,32877,/SUM85/D1043688101/S00000/magnetogram.fits,2013-12-28 19:12:00,harp,3535,True
65273,65273,/SUM96/D1003813996/S00000/magnetogram.fits,2017-11-24 19:12:00,harp,7189,False
33131,33131,/SUM88/D1044281336/S00000/magnetogram.fits,2014-01-07 12:48:00,harp,3563,True
58139,58139,/SUM19/D813464767/S00000/magnetogram.fits,2016-03-13 20:48:00,harp,6418,False
29797,29797,/SUM86/D1039030319/S00000/magnetogram.fits,2013-10-21 14:24:00,harp,3291,True
32880,32880,/SUM87/D1043690621/S00000/magnetogram.fits,2013-12-29 00:00:00,harp,3535,True
56114,56114,/SUM78/D775348845/S00000/magnetogram.fits,2015-11-30 22:24:00,harp,6140,False
45139,45139,/SUM31/D661594022/S00000/magnetogram.fits,2015-01-02 22:24:00,harp,5011,True
29831,29831,/SUM93/D1039053751/S00000/magnetogram.fits,2013-10-23 20:48:00,harp,3291,True
45616,45616,/SUM46/D664547331/S00000/magnetogram.fits,2015-01-10 17:36:00,harp,5051,False
14001,14001,/SUM99/D1042843878/S00000/magnetogram.fits,2012-05-13 04:48:00,harp,1644,False
12167,12167,/SUM90/D1038310045/S00000/magnetogram.fits,2012-02-06 08:00:00,harp,1350,True
34953,34953,/SUM53/D548267408/S00000/magnetogram.fits,2014-02-26 09:36:00,harp,3766,True
12841,12841,/SUM97/D1039217297/S00000/magnetogram.fits,2012-03-06 04:48:00,harp,1449,True
43091,43091,/SUM69/D662238694/S00000/magnetogram.fits,2014-12-04 16:00:00,harp,4874,True
27263,27263,/SUM94/D1042736995/S00000/magnetogram.fits,2013-08-12 01:36:00,harp,3048,True
50110,50110,/SUM72/D715923151/S00000/magnetogram.fits,2015-05-19 17:36:00,harp,5559,False
40900,40900,/SUM35/D638144575/S00000/magnetogram.fits,2014-10-27 08:00:00,harp,4698,True
66395,66395,/SUM79/D1111907796/S00000/magnetogram.fits,2018-10-16 00:00:00,harp,7312,False
2180,2180,/SUM92/D1037390348/S00000/magnetogram.fits,2011-03-21 12:48:00,harp,421,False
32602,32602,/SUM94/D1043212307/S00000/magnetogram.fits,2013-12-19 20:48:00,harp,3513,False
1219,1219,/SUM93/D1042837671/S00000/magnetogram.fits,2011-02-05 19:12:00,harp,355,False
17656,17656,/SUM95/D1040904366/S00000/magnetogram.fits,2012-09-07 22:24:00,harp,1999,True
37997,37997,/SUM22/D587631282/S00000/magnetogram.fits,2014-06-11 14:24:00,harp,4197,True
30725,30725,/SUM95/D1040281316/S00000/magnetogram.fits,2013-11-07 16:00:00,harp,3344,True
5596,5596,/SUM90/D1043085614/S00000/magnetogram.fits,2011-08-02 14:24:00,harp,750,True
33120,33120,/SUM93/D1044257674/S00000/magnetogram.fits,2014-01-06 17:36:00,harp,3563,True
24090,24090,/SUM90/D1037443697/S00000/magnetogram.fits,2013-05-01 08:00:00,harp,2693,True
43051,43051,/SUM37/D662282274/S00000/magnetogram.fits,2014-12-06 17:36:00,harp,4872,False
62435,62435,/SUM98/D1007837821/S00000/magnetogram.fits,2017-01-18 11:12:00,harp,6910,False
53413,53413,/SUM83/D745565396/S00000/magnetogram.fits,2015-08-22 03:12:00,harp,5885,True
51750,51750,/SUM83/D728562169/S00000/magnetogram.fits,2015-07-03 16:00:00,harp,5736,False
28603,28603,/SUM90/D1037792142/S00000/magnetogram.fits,2013-09-29 04:48:00,harp,3217,False
19610,19610,/SUM91/D1044705012/S00000/magnetogram.fits,2012-11-28 11:12:00,harp,2227,True
28375,28375,/SUM92/D1037530712/S00000/magnetogram.fits,2013-09-21 09:36:00,harp,3195,False
34412,34412,/SUM31/D542001567/S00000/magnetogram.fits,2014-02-06 17:36:00,harp,3688,True
23861,23861,/SUM13/D504945141/S00000/magnetogram.fits,2013-04-27 17:36:00,harp,2677,False
36633,36633,/SUM70/D572515865/S00000/magnetogram.fits,2014-05-04 00:00:00,harp,4075,False
51543,51543,/SUM82/D724327474/S00000/magnetogram.fits,2015-06-20 11:12:00,harp,5692,True
6958,6958,/SUM89/D1037305659/S00000/magnetogram.fits,2011-09-05 19:12:00,harp,833,True
46036,46036,/SUM6/D668257965/S00000/magnetogram.fits,2015-01-20 22:24:00,harp,5099,False
40855,40855,/SUM10/D635459699/S00000/magnetogram.fits,2014-10-24 04:48:00,harp,4698,True
40816,40816,/SUM0/D634570486/S00000/magnetogram.fits,2014-10-21 11:12:00,harp,4698,True
42208,42208,/SUM5/D642004806/S00000/magnetogram.fits,2014-11-08 17:36:00,harp,4781,True
2024,2024,/SUM84/D1044017933/S00000/magnetogram.fits,2011-03-07 14:24:00,harp,407,False
40899,40899,/SUM35/D638142012/S00000/magnetogram.fits,2014-10-27 06:24:00,harp,4698,True
15404,15404,/SUM84/D1044632044/S00000/magnetogram.fits,2012-06-05 09:36:00,harp,1735,False
43069,43069,/SUM58/D662288466/S00000/magnetogram.fits,2014-12-01 03:12:00,harp,4874,True
14373,14373,/SUM92/D1043298102/S00000/magnetogram.fits,2012-05-20 00:00:00,harp,1658,False
10748,10748,/SUM97/D1044323923/S00000/magnetogram.fits,2011-12-25 09:36:00,harp,1210,False
25407,25407,/SUM84/D1039501122/S00000/magnetogram.fits,2013-06-12 09:36:00,harp,2839,False
32878,32878,/SUM84/D1043688940/S00000/magnetogram.fits,2013-12-28 20:48:00,harp,3535,True
15816,15816,/SUM91/D1037925894/S00000/magnetogram.fits,2012-07-02 20:48:00,harp,1807,True
51579,51579,/SUM75/D726004684/S00000/magnetogram.fits,2015-06-25 04:48:00,harp,5692,True
30492,30492,/SUM86/D1039754608/S00000/magnetogram.fits,2013-11-01 19:12:00,harp,3326,False
37539,37539,/SUM46/D583855606/S00000/magnetogram.fits,2014-06-01 19:12:00,harp,4166,False
24770,24770,/SUM84/D1038480057/S00000/magnetogram.fits,2013-05-16 14:24:00,harp,2748,True
52404,52404,/SUM79/D736003010/S00000/magnetogram.fits,2015-07-24 08:00:00,harp,5789,False
43076,43076,/SUM65/D662221629/S00000/magnetogram.fits,2014-12-03 14:24:00,harp,4874,True
28124,28124,/SUM86/D1044371212/S00000/magnetogram.fits,2013-09-20 16:00:00,harp,3176,False
35013,35013,/SUM53/D549650005/S00000/magnetogram.fits,2014-03-02 04:48:00,harp,3779,True
40891,40891,/SUM20/D636244373/S00000/magnetogram.fits,2014-10-26 17:36:00,harp,4698,True
32446,32446,/SUM97/D1042725189/S00000/magnetogram.fits,2013-12-12 20:48:00,harp,3482,False
16877,16877,/SUM91/D1039628777/S00000/magnetogram.fits,2012-08-17 08:00:00,harp,1943,False
19594,19594,/SUM97/D1044697955/S00000/magnetogram.fits,2012-11-27 08:00:00,harp,2227,True
52823,52823,/SUM73/D738642214/S00000/magnetogram.fits,2015-08-01 16:00:00,harp,5830,False
57970,57970,/SUM81/D800151304/S00000/magnetogram.fits,2016-02-21 14:24:00,harp,6359,False
32277,32277,/SUM93/D1042581741/S00000/magnetogram.fits,2013-12-09 20:48:00,harp,3481,False
7191,7191,/SUM98/D1037488669/S00000/magnetogram.fits,2011-09-09 04:48:00,harp,846,False
31257,31257,/SUM93/D1041119169/S00000/magnetogram.fits,2013-11-22 16:00:00,harp,3376,True
64516,64516,/SUM92/D978631055/S00000/magnetogram.fits,2017-09-04 09:36:00,harp,7115,True
11449,11449,/SUM92/D1037521767/S00000/magnetogram.fits,2012-01-18 06:24:00,harp,1312,False
40631,40631,/SUM69/D633973128/S00000/magnetogram.fits,2014-10-19 12:48:00,harp,4679,False
43185,43185,/SUM54/D662245545/S00000/magnetogram.fits,2014-12-04 04:48:00,harp,4882,False
5476,5476,/SUM93/D1042874375/S00000/magnetogram.fits,2011-08-02 09:36:00,harp,746,False
55461,55461,/SUM79/D767268269/S00000/magnetogram.fits,2015-11-02 17:36:00,harp,6069,False
54302,54302,/SUM76/D756244425/S00000/magnetogram.fits,2015-09-27 03:12:00,harp,5983,True
30556,30556,/SUM95/D1039818714/S00000/magnetogram.fits,2013-11-03 17:36:00,harp,3330,False
65520,65520,/SUM89/D1015863015/S00000/magnetogram.fits,2018-01-05 01:36:00,harp,7222,False
19082,19082,/SUM94/D1043698208/S00000/magnetogram.fits,2012-11-08 22:24:00,harp,2171,False
9536,9536,/SUM88/D1041920771/S00000/magnetogram.fits,2011-11-18 17:36:00,harp,1080,False
34767,34767,/SUM43/D543739671/S00000/magnetogram.fits,2014-02-14 16:00:00,harp,3721,True
1661,1661,/SUM87/D1043360448/S00000/magnetogram.fits,2011-02-15 08:00:00,harp,384,True
